Species,Parity,Reference
Liolaemus_huacahuasicus,1,[7]
Liolaemus_insolitus,0,[7]
Liolaemus_irregularis,1,[7]
Liolaemus_isabelae,1,[7]
Liolaemus_jamesi,1,[7]
Liolaemus_kingii,1,[7]
Liolaemus_kolengh,1,[7]
Liolaemus_koslowskyi,0,[7]
Liolaemus_kriegi,1,[7]
Liolaemus_laurenti,0,[7]
Liolaemus_lavillai,1,[7]
Liolaemus_lemniscatus,0,[7]
Liolaemus_leopardinus,1,[7]
Liolaemus_lineomaculatus,1,[7]
Liolaemus_lorenzmuelleri,0,[7]
Liolaemus_lutzae,0,[7]
Liolaemus_magellanicus,1,[7]
Liolaemus_maldonadae,1,[7]
Liolaemus_martorii,0,[7]
Liolaemus_melanops,0,[7]
Liolaemus_molinai,1,[7]
Liolaemus_montanus,1,[7]
Liolaemus_monticola,0,[7]
Liolaemus_morenoi,0,[7]
Liolaemus_multicolor,1,[7]
Liolaemus_multimaculatus,0,[7]
Liolaemus_nigriceps,1,[7]
Liolaemus_nigromaculatus,0,[7]
Liolaemus_nigroviridis,1,[7]
Liolaemus_nitidus,0,[7]
Liolaemus_occipitalis,0,[7]
Liolaemus_olongasta,0,[7]
Liolaemus_orientalis,1,[7]
Liolaemus_ornatus,1,[7]
Liolaemus_pagaburoi,1,[7]
Liolaemus_pantherinus,1,[7]
Liolaemus_patriciaiturrae,1,[7]
Liolaemus_paulinae,1,[7]
Liolaemus_petrophilus,1,[7]
Liolaemus_pictus,1,[7]
Liolaemus_platei,0,[7]
Liolaemus_pleopholis,1,[7]
Liolaemus_pseudoanomalus,0,[7]
Liolaemus_pseudolemniscatus,0,[7]
Liolaemus_pulcherrimus,1,[7]
Liolaemus_puna,1,[7]
Liolaemus_quilmes,0,[7]
Liolaemus_rabinoi,0,[7]
Liolaemus_ramirezae,0,[7]
Liolaemus_ramonensis,1,[7]
Liolaemus_reichei,0,[7]
Liolaemus_riojanus,0,[7]
Liolaemus_robertmertensi,0,[7]
Liolaemus_robertoi,1,[7]
Liolaemus_robustus,1,[7]
Liolaemus_rosenmanni,1,[7]
Liolaemus_rothi,0,[7]
Liolaemus_ruibali,1,[7]
Liolaemus_sagei,0,[7]
Liolaemus_salinicola,0,[7]
Liolaemus_sanjuanensis,0,[7]
Liolaemus_sarmientoi,1,[7]
Liolaemus_saxatilis,0,[7]
Liolaemus_scapularis,0,[7]
Liolaemus_schroederi,1,[7]
Liolaemus_scolaroi,1,[7]
Liolaemus_scrocchii,1,[7]
Liolaemus_signifer,1,[7]
Liolaemus_silvai,0,[7]
Liolaemus_silvanae,1,[7]
Liolaemus_somuncurae,1,[7]
Liolaemus_tandiliensis,0,[7]
Liolaemus_tari,1,[7]
Liolaemus_telsen,0,[7]
Liolaemus_tenuis,0,[7]
Liolaemus_torresi,1,[7]
Liolaemus_umbrifer,1,[7]
Liolaemus_uptoni,1,[7]
Liolaemus_uspallatensis,0,[7]
Liolaemus_valdesianus,1,[7]
Liolaemus_vallecurensis,1,[7]
Liolaemus_velosoi,0,[7]
Liolaemus_walkeri,1,[7]
Liolaemus_wiegmannii,0,[7]
Liolaemus_xanthoviridis,0,[7]
Liolaemus_yanalcu,0,[7]
Liolaemus_zapallarensis,0,[7]
Liolaemus_zullyi,1,[7]
Liopeltis_calamaria,0,[19]
Liopeltis_frenatus,0,[19]
Liopeltis_herminae,0,[19]
Liopeltis_philippinus,0,[19]
Liopeltis_rappi,0,[19]
Liopeltis_stoliczkae,0,[19]
Liopeltis_tricolor,0,[19]
Liophidium_apperti,0,[21]
Liophidium_chabaudi,0,[21]
Liophidium_mayottensis,0,[21]
Liophidium_rhodogaster,0,[21]
Liophidium_therezieni,0,[21]
Liophidium_torquatum,0,[21]
Liophidium_trilineatum,0,[21]
Liophidium_vaillanti,0,[21]
Liophis_almadensis,0,[19]
Liophis_amarali,0,[19]
Liophis_andinus,0,[19]
Liophis_angustilineatus,0,[19]
Liophis_anomalus,0,[19]
Liophis_atraventer,0,[19]
Liophis_boursieri,0,[19]
Liophis_breviceps,0,[19]
Liophis_carajasensis,0,[19]
Liophis_ceii,0,[19]
Liophis_cobella,0,[19]
Liophis_cursor,0,[19]
Liophis_dilepis,0,[19]
Liophis_dorsocorallinus,0,[19]
Liophis_elegantissimus,0,[19]
Liophis_epinephelus,0,[19]
Liophis_festae,0,[19]
Liophis_flavifrenatus,0,[19]
Liophis_frenatus,0,[19]
Liophis_guentheri,0,[19]
Liophis_ingeri,0,[19]
Liophis_jaegeri,0,[19]
Liophis_janaleeae,0,[19]
Liophis_juliae,0,[19]
Liophis_leucogaster,0,[19]
Liophis_lineatus,0,[19]
Liophis_longiventris,0,[19]
Liophis_maryellenae,0,[19]
Liophis_melanauchen,0,[19]
Liophis_melanotus,0,[19]
Liophis_meridionalis,0,[19]
Liophis_miliaris,0,[19]
Liophis_ornatus,0,[19]
Liophis_paucidens,0,[19]
Liophis_perfuscus,0,[19]
Liophis_poecilogyrus,0,[19]
Liophis_problematicus,0,[19]
Liophis_reginae,0,[19]
Liophis_sagittifer,0,[19]
Liophis_steinbachi,0,[19]
Liophis_subocularis,0,[19]
Liophis_tachymenoides,0,[19]
Liophis_taeniogaster,0,[19]
Liophis_taeniurus,0,[19]
Liophis_torrenicola,0,[19]
Liophis_triscalis,0,[19]
Liophis_tristriatus,0,[19]
Liophis_typhlus,0,[19]
Liophis_vanzolinii,0,[19]
Liophis_viridis,0,[19]
Liophis_vitti,0,[19]
Liophis_williamsi,0,[19]
Liopholidophis_dimorphus,0,[21]
Liopholidophis_dolicocercus,0,[21]
Liopholidophis_grandidieri,0,[21]
Liopholidophis_rhadinaea,0,[21]
Liopholidophis_sexlineatus,1,[21]
Liopholidophis_varius,0,[21]
Liotyphlops_albirostris,0,[16]
Liotyphlops_anops,0,[16]
Liotyphlops_argaleus,0,[16]
Liotyphlops_beui,0,[16]
Liotyphlops_schubarti,0,[16]
Liotyphlops_ternetzii,0,[16]
Liotyphlops_trefauti,0,[16]
Liotyphlops_wilderi,0,[16]
Lipinia_auriculata,1,[24]
Lipinia_infralineolata,0,[24]
Lipinia_noctua,1,[24]
Lipinia_pulchella,0,[24]
Lipinia_quadrivittata,0,[24]
Lipinia_rabori,1,[24]
Lipinia_relicta,1,[24]
Lipinia_semperi,1,[24]
Lipinia_venemai,1,[24]
Lipinia_vittigera,0,[24]
Lobulia_stellaris,1,[24]
Lobulia_subalpina,1,[24]
Lophocalotes_ludekingi,0,[2]
Lophognathus_gilberti,0,[2]
Lophognathus_longirostris,0,[2]
Lophognathus_maculilabris,0,[2]
Lophognathus_temporalis,0,[2]
Loveridgea_ionidesii,1,[1]
Loveridgelaps_elapoides,0,[20]
Loxocemus_bicolor,0,[17]
Lucasium_alboguttatum,0,[4]
Lucasium_bungabinna,0,[4]
Lucasium_byrnei,0,[4]
Lucasium_damaeum,0,[4]
Lucasium_immaculatum,0,[4]
Lucasium_maini,0,[4]
Lucasium_occultum,0,[4]
Lucasium_squarrosum,0,[4]
Lucasium_steindachneri,0,[4]
Lucasium_stenodactylum,0,[4]
Lucasium_wombeyi,0,[4]
Luperosaurus_brooksii,0,[4]
Luperosaurus_browni,0,[4]
Luperosaurus_corfieldi,0,[4]
Luperosaurus_cumingii,0,[4]
Luperosaurus_iskandari,0,[4]
Luperosaurus_joloensis,0,[4]
Luperosaurus_kubli,0,[4]
Luperosaurus_macgregori,0,[4]
Luperosaurus_palawanensis,0,[4]
Luperosaurus_sorok,0,[4]
Luperosaurus_yasumai,0,[4]
Lycodon_alcalai,0,[19]
Lycodon_aulicus,0,[19]
Lycodon_bibonius,0,[19]
Lycodon_butleri,0,[19]
Lycodon_capucinus,0,[19]
Lycodon_cardamomensis,0,[19]
Lycodon_chrysoprateros,0,[19]
Lycodon_dumerili,0,[19]
Lycodon_effraenis,0,[19]
Lycodon_fasciatus,0,[19]
Lycodon_fausti,0,[19]
Lycodon_ferroni,0,[19]
Lycodon_flavicollis,0,[19]
Lycodon_flavomaculatus,0,[19]
Lycodon_jara,0,[19]
Lycodon_kundui,0,[19]
Lycodon_laoensis,0,[19]
Lycodon_mackinnoni,0,[19]
Lycodon_muelleri,0,[19]
Lycodon_osmanhilli,0,[19]
Lycodon_paucifasciatus,0,[19]
Lycodon_ruhstrati,0,[19]
Lycodon_solivagus,0,[19]
Lycodon_stormi,0,[19]
Lycodon_striatus,0,[19]
Lycodon_subcinctus,0,[19]
Lycodon_tessellatus,0,[19]
Lycodon_tiwarii,0,[19]
Lycodon_travancoricus,0,[19]
Lycodon_zawi,0,[19]
Lycodonomorphus_bicolor,0,[21]
Lycodonomorphus_laevissimus,0,[21]
Lycodonomorphus_leleupi,0,[21]
Lycodonomorphus_rufulus,0,[21]
Lycodonomorphus_subtaeniatus,0,[21]
Lycodonomorphus_whytii,0,[21]
Lycodryas_maculatus,0,[21]
Lycodryas_sanctijohannis,1,[21]
Lycognathophis_seychellensis,0,[19]
Lycophidion_acutirostre,0,[21]
Lycophidion_albomaculatum,0,[21]
Lycophidion_capense,0,[21]
Lycophidion_depressirostre,0,[21]
Lycophidion_hellmichi,0,[21]
Lycophidion_irroratum,0,[21]
Lycophidion_laterale,0,[21]
Lycophidion_meleagris,0,[21]
Lycophidion_namibianum,0,[21]
Lycophidion_nanus,0,[21]
Lycophidion_nigromaculatum,0,[21]
Lycophidion_ornatum,0,[21]
Lycophidion_pygmaeum,0,[21]
Lycophidion_semiannule,0,[21]
Lycophidion_semicinctum,0,[21]
Lycophidion_taylori,0,[21]
Lycophidion_uzungwense,0,[21]
Lycophidion_variegatum,0,[21]
Lygisaurus_foliorum,0,[24]
Lygodactylus_angolensis,0,[4]
Lygodactylus_angularis,0,[4]
Lygodactylus_arnoulti,0,[4]
Lygodactylus_bernardi,0,[4]
Lygodactylus_blancae,0,[4]
Lygodactylus_blanci,0,[4]
Lygodactylus_bradfieldi,0,[4]
Lygodactylus_broadleyi,0,[4]
Lygodactylus_capensis,0,[4]
Lygodactylus_chobiensis,0,[4]
Lygodactylus_conradti,0,[4]
Lygodactylus_conraui,0,[4]
Lygodactylus_decaryi,0,[4]
Lygodactylus_depressus,0,[4]
Lygodactylus_expectatus,0,[4]
Lygodactylus_fischeri,0,[4]
Lygodactylus_grandisonae,0,[4]
Lygodactylus_graniticolus,0,[4]
Lygodactylus_gravis,0,[4]
Lygodactylus_guibei,0,[4]
Lygodactylus_gutturalis,0,[4]
Lygodactylus_heterurus,0,[4]
Lygodactylus_howelli,0,[4]
Lygodactylus_inexpectatus,0,[4]
Lygodactylus_insularis,0,[4]
Lygodactylus_intermedius,0,[4]
Lygodactylus_keniensis,0,[4]
Lygodactylus_kimhowelli,0,[4]
Lygodactylus_klemmeri,0,[4]
Lygodactylus_klugei,0,[4]
Lygodactylus_lawrencei,0,[4]
Lygodactylus_luteopicturatus,0,[4]
Lygodactylus_madagascariensis,0,[4]
Lygodactylus_manni,0,[4]
Lygodactylus_methueni,0,[4]
Lygodactylus_miops,0,[4]
Lygodactylus_mirabilis,0,[4]
Lygodactylus_montanus,0,[4]
Lygodactylus_nigropunctatus,0,[4]
Lygodactylus_ocellatus,0,[4]
Lygodactylus_ornatus,0,[4]
Lygodactylus_pauliani,0,[4]
Lygodactylus_picturatus,0,[4]
Lygodactylus_pictus,0,[4]
Lygodactylus_praecox,0,[4]
Lygodactylus_rarus,0,[4]
Lygodactylus_rex,0,[4]
Lygodactylus_scheffleri,0,[4]
Lygodactylus_scorteccii,0,[4]
Lygodactylus_somalicus,0,[4]
Lygodactylus_stevensoni,0,[4]
Lygodactylus_thomensis,0,[4]
Lygodactylus_tolampyae,0,[4]
Lygodactylus_tuberosus,0,[4]
Lygodactylus_verticillatus,0,[4]
Lygodactylus_waterbergensis,0,[4]
Lygodactylus_wetzeli,0,[4]
Lygodactylus_williamsi,0,[4]
Lygosoma_afrum,0,[24]
Lygosoma_bowringii,0,[24]
Lygosoma_laeviceps,1,[24]
Lygosoma_lanceolatum,0,[24]
Lygosoma_pembanum,0,[24]
Lygosoma_punctata,0,[24]
Lygosoma_tanae,1,[24]
Lygosoma_vinciguerrae,1,[24]
Lyriocephalus_scutatus,0,[2]
Lystrophis_dorbignyi,0,[19]
Lystrophis_histricus,0,[19]
Lystrophis_matogrossensis,0,[19]
Lystrophis_nattereri,0,[19]
Lystrophis_pulcher,0,[19]
Lystrophis_semicinctus,0,[19]
Lytorhynchus_diadema,0,[19]
Lytorhynchus_gasperetti,0,[19]
Lytorhynchus_kennedyi,0,[19]
Lytorhynchus_maynardi,0,[19]
Lytorhynchus_paradoxus,0,[19]
Lytorhynchus_ridgewayi,0,[19]
Mabuya_agilis,1,[24]
Mabuya_agmosticha,1,[24]
Mabuya_altamazonica,1,[24]
Mabuya_arajara,1,[24]
Mabuya_berengerae,1,[24]
Mabuya_bistriata,1,[24]
Mabuya_caissara,1,[24]
Mabuya_carvalhoi,1,[24]
Mabuya_cochabambae,1,[24]
Mabuya_croizati,1,[24]
Mabuya_dorsivittata,1,[24]
Mabuya_falconensis,1,[24]
Mabuya_frenata,1,[24]
Mabuya_guaporicola,1,[24]
Mabuya_heathi,1,[24]
Mabuya_lineolata,1,[24]
Mabuya_mabouya,1,[24]
Mabuya_macleani,1,[24]
Mabuya_macrorhyncha,1,[24]
Mabuya_maculata,1,[24]
Mabuya_meridensis,1,[24]
Mabuya_nigropalmata,1,[24]
Mabuya_nigropunctata,1,[24]
Mabuya_sloanii,1,[24]
Mabuya_unimarginata,1,[24]
Macrelaps_microlepidotus,0,[21]
Macrocalamus_chanardi,0,[19]
Macrocalamus_gentingensis,0,[19]
Macrocalamus_jasoni,0,[19]
Macrocalamus_lateralis,0,[19]
Macrocalamus_schulzi,0,[19]
Macrocalamus_tweediei,0,[19]
Macrocalamus_vogeli,0,[19]
Macropholidus_ataktolepis,0,[9]
Macropholidus_ruthveni,0,[9]
Macropisthodon_flaviceps,0,[19]
Macropisthodon_plumbicolor,0,[19]
Macropisthodon_rhodomelas,0,[19]
Macropisthodon_rudis,0,[19]
Macroprotodon_abubakeri,0,[19]
Macroprotodon_cucullatus,0,[19]
Macroscincus_coctei,1,[24]
Macrovipera_deserti,0,[22]
Macrovipera_lebetina,0,[22]
Macrovipera_mauritanica,0,[22]
Macrovipera_schweizeri,0,[22]
Maculophis_bella,0,[19]
Madagascarophis_citrinus,0,[21]
Madagascarophis_colubrinus,0,[21]
Madagascarophis_meridionalis,0,[21]
Madagascarophis_ocellatus,0,[21]
Madascincus_igneocaudatus,0/1,[23]
Madascincus_melanopleura,0,[23]
Malpolon_moilensis,0,[21]
Malpolon_monspessulanus,0,[21]
Mantheyus_phuwuanensis,0,[2]
Marmorosphax_tricolor,1,[24]
Masticophis_anthonyi,0,[19]
Masticophis_aurigulus,0,[19]
Masticophis_bilineatus,0,[19]
Masticophis_flagellum,0,[19]
Masticophis_lateralis,0,[19]
Masticophis_lineolatus,0,[19]
Masticophis_mentovarius,0,[19]
Masticophis_schotti,0,[19]
Masticophis_taeniatus,0,[19]
Mastigodryas_amarali,0,[19]
Mastigodryas_bifossatus,0,[19]
Mastigodryas_boddaerti,0,[19]
Mastigodryas_bruesi,0,[19]
Mastigodryas_cliftoni,0,[19]
Mastigodryas_danieli,0,[19]
Mastigodryas_dorsalis,0,[19]
Mastigodryas_heathii,0,[19]
Mastigodryas_melanolomus,0,[19]
Mastigodryas_pleei,0,[19]
Mastigodryas_pulchriceps,0,[19]
Mastigodryas_sanguiventris,0,[19]
Matoatoa_brevipes,0,[4]
Matoatoa_spannringi,0,[4]
Mehelya_capensis,0,[21]
Mehelya_crossi,0,[21]
Mehelya_egbensis,0,[21]
Mehelya_gabouensis,0,[21]
Mehelya_guirali,0,[21]
Mehelya_laurenti,0,[21]
Mehelya_nyassae,0,[21]
Mehelya_poensis,0,[21]
Mehelya_stenophthalmus,0,[21]
Mehelya_vernayi,0,[21]
Meizodon_coronatus,0,[19]
Meizodon_krameri,0,[19]
Meizodon_plumbiceps,0,[19]
Meizodon_regularis,0,[19]
Meizodon_semiornatus,0,[19]
Melanophidium_bilineatum,1,[15]
Melanophidium_punctatum,1,[15]
Melanophidium_wynaudense,1,[15]
Melanoseps_ater,1,[23]
Melanoseps_emmrichi,1,[23]
Melanoseps_loveridgei,1,[23]
Melanoseps_occidentalis,1,[23]
Melanoseps_pygmaeus,1,[23]
Melanoseps_rondoensis,1,[23]
Menetia_alanae,0,[24]
Menetia_amaura,0,[24]
Menetia_concinna,0,[24]
Menetia_greyii,0,[24]
Menetia_koshlandae,0,[24]
Menetia_maini,0,[24]
Menetia_sadlieri,0,[24]
Menetia_surda,0,[24]
Menetia_timlowi,0,[24]
Meroles_anchietae,0,[11]
Meroles_ctenodactylus,0,[11]
Meroles_cuneirostris,0,[11]
Meroles_knoxii,0,[11]
Meroles_micropholidotus,0,[11]
Meroles_reticulatus,0,[11]
Meroles_suborbitalis,0,[11]
Mesalina_adramitana,0,[11]
Mesalina_ayunensis,0,[11]
Mesalina_bahaeldini,0,[11]
Mesalina_balfouri,0,[11]
Mesalina_brevirostris,0,[11]
Mesalina_ercolinii,0,[11]
Mesalina_guttulata,0,[11]
Mesalina_kuri,0,[11]
Mesalina_martini,0,[11]
Mesalina_olivieri,0,[11]
Mesalina_pasteuri,0,[11]
Mesalina_rubropunctata,0,[11]
Mesalina_simoni,0,[11]
Mesalina_watsonana,0,[11]
Mesaspis_antauges,1,[3]
Mesaspis_gadovii,1,[3]
Mesaspis_juarezi,1,[3]
Mesaspis_monticola,1,[3]
Mesaspis_moreletii,1,[3]
Mesaspis_viridiflava,1,[3]
Mesobaena_huebneri,0,[1]
Micrablepharus_atticolus,0,[9]
Micrablepharus_maximiliani,0,[9]
Micrelaps_bicoloratus,0,[21]
Micrelaps_boettgeri,0,[21]
Micrelaps_muelleri,0,[21]
Micrelaps_tchernovi,0,[21]
Micrelaps_vaillanti,0,[21]
Microacontias_lineatus,1,[23]
Microacontias_litoralis,1,[23]
Microcephalophis_cantoris,1,[20]
Microcephalophis_gracilis,1,[20]
Microlophus_albemarlensis,0,[7]
Microlophus_atacamensis,0,[7]
Microlophus_bivittatus,0,[7]
Microlophus_delanonis,0,[7]
Microlophus_duncanensis,0,[7]
Microlophus_grayii,0,[7]
Microlophus_habelii,0,[7]
Microlophus_heterolepis,0,[7]
Microlophus_koepckeorum,0,[7]
Microlophus_occipitalis,0,[7]
Microlophus_pacificus,0,[7]
Microlophus_peruvianus,0,[7]
Microlophus_quadrivittatus,0,[7]
Microlophus_stolzmanni,0,[7]
Microlophus_tarapacensis,0,[7]
Microlophus_theresiae,0,[7]
Microlophus_theresioides,0,[7]
Microlophus_thoracicus,0,[7]
Microlophus_tigris,0,[7]
Microlophus_yanezi,0,[7]
Micropechis_ikaheka,0,[20]
Micropisthodon_ochraceus,0,[21]
Microscalabotes_bivittis,0,[4]
Micruroides_euryxanthus,0,[20]
Micrurus_albicinctus,0,[20]
Micrurus_alleni,0,[20]
Micrurus_altirostris,0,[20]
Micrurus_ancoralis,0,[20]
Micrurus_annellatus,0,[20]
Micrurus_averyi,0,[20]
Micrurus_baliocoryphus,0,[20]
Micrurus_bernadi,0,[20]
Micrurus_bocourti,0,[20]
Micrurus_bogerti,0,[20]
Micrurus_brasiliensis,0,[20]
Micrurus_browni,0,[20]
Micrurus_camilae,0,[20]
Micrurus_catamayensis,0,[20]
Micrurus_circinalis,0,[20]
Micrurus_clarki,0,[20]
Micrurus_collaris,0,[20]
Micrurus_corallinus,0,[20]
Micrurus_decoratus,0,[20]
Micrurus_diana,0,[20]
Micrurus_diastema,0,[20]
Micrurus_dissoleucus,0,[20]
Micrurus_distans,0,[20]
Micrurus_dumerilii,0,[20]
Micrurus_elegans,0,[20]
Micrurus_ephippifer,0,[20]
Micrurus_filiformis,0,[20]
Micrurus_frontalis,0,[20]
Micrurus_frontifasciatus,0,[20]
Micrurus_fulvius,0,[20]
Micrurus_hemprichii,0,[20]
Micrurus_hippocrepis,0,[20]
Micrurus_ibiboboca,0,[20]
Micrurus_isozonus,0,[20]
Micrurus_langsdorffi,0,[20]
Micrurus_laticollaris,0,[20]
Micrurus_latifasciatus,0,[20]
Micrurus_lemniscatus,0,[20]
Micrurus_limbatus,0,[20]
Micrurus_margaritiferus,0,[20]
Micrurus_medemi,0,[20]
Micrurus_mertensi,0,[20]
Micrurus_mipartitus,0,[20]
Micrurus_multifasciatus,0,[20]
Micrurus_multiscutatus,0,[20]
Micrurus_narduccii,0,[20]
Micrurus_nebularis,0,[20]
Micrurus_nigrocinctus,0,[20]
Micrurus_oligoanellatus,0,[20]
Micrurus_ornatissimus,0,[20]
Micrurus_pacaraimae,0,[20]
Micrurus_pachecogili,0,[20]
Micrurus_paraensis,0,[20]
Micrurus_peruvianus,0,[20]
Micrurus_petersi,0,[20]
Micrurus_proximans,0,[20]
Micrurus_psyches,0,[20]
Micrurus_putumayensis,0,[20]
Micrurus_pyrrhocryptus,0,[20]
Micrurus_remotus,0,[20]
Micrurus_renjifoi,0,[20]
Micrurus_ruatanus,0,[20]
Micrurus_sangilensis,0,[20]
Micrurus_scutiventris,0,[20]
Micrurus_serranus,0,[20]
Micrurus_silviae,0,[20]
Micrurus_spixii,0,[20]
Micrurus_spurelli,0,[20]
Micrurus_steindachneri,0,[20]
Micrurus_stewarti,0,[20]
Micrurus_stuarti,0,[20]
Micrurus_surinamensis,0,[20]
Micrurus_tamaulipensis,0,[20]
Micrurus_tener,0,[20]
Micrurus_tricolor,0,[20]
Micrurus_tschudii,0,[20]
Mictopholis_austeniana,0,[2]
Mimophis_mahfalensis,0,[21]
Mochlus_guineensis,0,[24]
Mochlus_sundevalli,0,[24]
Moloch_horridus,0,[2]
Monopeltis_anchietae,1,[1]
Monopeltis_capensis,1,[1]
Montaspis_gilvomaculata,0,[21]
Montatheris_hindii,1,[22]
Morelia_amethistina,0,[17]
Morelia_boeleni,0,[17]
Morelia_bredli,0,[17]
Morelia_carinata,0,[17]
Morelia_clastolepis,0,[17]
Morelia_kinghorni,0,[17]
Morelia_macburniei,0,[17]
Morelia_mippughae,0,[17]
Morelia_nauta,0,[17]
Morelia_oenpelliensis,0,[17]
Morelia_spilota,0,[17]
Morelia_tracyae,0,[17]
Morelia_viridis,0,[17]
Morethia_adelaidensis,0,[24]
Morethia_boulengeri,0,[24]
Morethia_butleri,0,[24]
Morethia_lineoocellata,0,[24]
Morethia_obscura,0,[24]
Morethia_ruficauda,0,[24]
Morethia_storri,0,[24]
Morethia_taeniopleura,0,[24]
Morunasaurus_annularis,0,[7]
Morunasaurus_groi,0,[7]
Morunasaurus_peruvianus,0,[7]
Myron_richardsonii,1,[15]
Nactus_acutus,0,[4]
Nactus_cheverti,0,[4]
Nactus_coindemirensis,0,[4]
Nactus_eboracensis,0,[4]
Nactus_galgajuga,0,[4]
Nactus_multicarinatus,0,[4]
Nactus_pelagicus,0,[4]
Nactus_serpensinsula,0,[4]
Nactus_soniae,0,[4]
Nactus_sphaerodactylodes,0,[4]
Nactus_vankampeni,0,[4]
Nadzikambia_mlanjense,0,[5]
Naja_anchietae,0,[20]
Naja_annulata,0,[20]
Naja_annulifera,0,[20]
Naja_ashei,0,[20]
Naja_atra,0,[20]
Naja_haje,0,[20]
Naja_kaouthia,0,[20]
Naja_katiensis,0,[20]
Naja_mandalayensis,0,[20]
Naja_melanoleuca,0,[20]
Naja_mossambica,0,[20]
Naja_multifasciata,0,[20]
Naja_naja,0,[20]
Naja_nigricincta,0,[20]
Naja_nigricollis,0,[20]
Naja_nivea,0,[20]
Naja_nubiae,0,[20]
Naja_oxiana,0,[20]
Naja_pallida,0,[20]
Naja_philippinensis,0,[20]
Naja_sagittifera,0,[20]
Naja_samarensis,0,[20]
Naja_siamensis,0,[20]
Naja_sputatrix,0,[20]
Naja_sumatrana,0,[20]
Nangura_spinosa,1,[24]
Nannoscincus_maccoyi,0,[24]
Narudasia_festiva,0,[4]
Natriciteres_fuliginoides,0,[19]
Natriciteres_olivacea,0,[19]
Natriciteres_variegata,0,[19]
Natrix_maura,0,[19]
Natrix_megalocephala,0,[19]
Natrix_natrix,0,[19]
Natrix_tessellata,0,[19]
Naultinus_elegans,1,[4]
Naultinus_gemmeus,1,[4]
Naultinus_grayii,1,[4]
Naultinus_manukanus,1,[4]
Naultinus_poecilochlorus,1,[4]
Naultinus_rudis,1,[4]
Naultinus_stellatus,1,[4]
Naultinus_tuberculatus,1,[4]
Nephrurus_amyae,0,[4]
Nephrurus_asper,0,[4]
Nephrurus_deleani,0,[4]
Nephrurus_laevissimus,0,[4]
Nephrurus_levis,0,[4]
Nephrurus_sheai,0,[4]
Nephrurus_stellatus,0,[4]
Nephrurus_vertebralis,0,[4]
Nephrurus_wheeleri,0,[4]
Nerodia_clarkii,1,[19]
Nerodia_cyclopion,1,[19]
Nerodia_erythrogaster,1,[19]
Nerodia_fasciata,1,[19]
Nerodia_floridana,1,[19]
Nerodia_harteri,1,[19]
Nerodia_paucimaculata,1,[19]
Nerodia_rhombifer,1,[19]
Nerodia_sipedon,1,[19]
Nerodia_taxispilota,1,[19]
Nessia_bipes,0,[23]
Nessia_burtonii,0,[23]
Nessia_deraniyagalai,0,[23]
Nessia_didactyla,0,[23]
Nessia_hickanala,0,[23]
Nessia_layardi,0,[23]
Nessia_monodactyla,0,[23]
Nessia_sarasinorum,0,[23]
Neusticurus_bicarinatus,0,[9]
Neusticurus_medemi,0,[9]
Neusticurus_racenisi,0,[9]
Neusticurus_rudis,0,[9]
Neusticurus_tatei,0,[9]
Ninia_atrata,0,[19]
Ninia_celata,0,[19]
Ninia_diademata,0,[19]
Ninia_espinali,0,[19]
Ninia_hudsoni,0,[19]
Ninia_maculata,0,[19]
Ninia_pavimentata,0,[19]
Ninia_psephota,0,[19]
Ninia_sebae,0,[19]
Niveoscincus_coventryi,1,[24]
Niveoscincus_greeni,1,[24]
Niveoscincus_metallicus,1,[24]
Niveoscincus_microlepidotus,1,[24]
Niveoscincus_ocellatus,1,[24]
Niveoscincus_orocryptus,1,[24]
Niveoscincus_palfreymani,1,[24]
Niveoscincus_pretiosus,1,[24]
Notechis_scutatus,1,[20]
Nothobachia_ablephara,0,[9]
Nothopsis_rugosus,0,[19]
Notoscincus_butleri,0,[24]
Notoscincus_ornatus,0,[24]
Nucras_boulengeri,0,[11]
Nucras_caesicaudata,0,[11]
Nucras_intertexta,0,[11]
Nucras_lalandii,0,[11]
Nucras_livida,0,[11]
Nucras_scalaris,0,[11]
Nucras_taeniolata,0,[11]
Nucras_tessellata,0,[11]
Oedodera_marmorata,0,[4]
Oedura_castelnaui,0,[4]
Oedura_coggeri,0,[4]
Oedura_filicipoda,0,[4]
Oedura_gemmata,0,[4]
Oedura_gracilis,0,[4]
Oedura_jacovae,0,[4]
Oedura_jowalbinna,0,[4]
Oedura_lesueurii,0,[4]
Oedura_marmorata,0,[4]
Oedura_monilis,0,[4]
Oedura_obscura,0,[4]
Oedura_reticulata,0,[4]
Oedura_rhombifer,0,[4]
Oedura_robusta,0,[4]
Oedura_tryoni,0,[4]
Ogmodon_vitianus,0,[20]
Oligodon_affinis,0,[19]
Oligodon_albocinctus,0,[19]
Oligodon_ancorus,0,[19]
Oligodon_annulifer,0,[19]
Oligodon_arnensis,0,[19]
Oligodon_barroni,0,[19]
Oligodon_bitorquatus,0,[19]
Oligodon_booliati,0,[19]
Oligodon_brevicauda,0,[19]
Oligodon_catenata,0,[19]
Oligodon_chinensis,0,[19]
Oligodon_cinereus,0,[19]
Oligodon_cruentatus,0,[19]
Oligodon_cyclurus,0,[19]
Oligodon_dorsalis,0,[19]
Oligodon_durheimi,0,[19]
Oligodon_eberhardti,0,[19]
Oligodon_erythrogaster,0,[19]
